entity_uid,entity_label,entity_text,attribute_name,attribute_value,evidence,source,confidence,extract_method
Organization:government_code_and_cypher_school,Organization,Government Code and Cypher School,org_type,school,Colossus was designed by General Post Office (GPO) research telephone engineer Tommy Flowers based on plans developed by mathematician Max Newman at the Government Code and Cypher School at Bletchley Park.,https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"The prototype, Colossus Mark 1, was shown to be working in December 1943 and was in use at Bletchley Park by early 1944.",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Bletchley Park's use of these machines allowed the Allies to obtain a vast amount of high-level military intelligence from intercepted radiotelegraphy messages between the German High Command (OKW) and their army commands throughout occupied Europe.,https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"In January 2024, new photos were released by GCHQ that showed re-engineered Colossus in a very different environment from the Bletchley Park buildings, presumably at GCHQ Cheltenham.",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,This was the section at Bletchley Park led by Major Ralph Tester where the bulk of the decrypting work was done by manual and linguistic methods.,https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Prior to his work on Colossus, he had been involved with GC&CS at Bletchley Park from February 1941 in an attempt to improve the Bombes that were used in the cryptanalysis of the German Enigma cipher machine.",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"It performed satisfactorily at Dollis Hill on 8 December 1943 and was dismantled and shipped to Bletchley Park, where it was delivered on 18 January and re-assembled by Harry Fensom and Don Horwood.",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,By the time of V-E Day there were ten Colossi working at Bletchley Park and a start had been made on assembling an eleventh.,https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,The secrecy about Bletchley Park had been broken when Group Captain Winterbotham published his book The Ultra Secret in 1974.,https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"9, at The National Museum of Computing, in H Block Bletchley Park in Milton Keynes, Buckinghamshire.",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"""We are delighted to have produced a fitting tribute to the people who worked at Bletchley Park and whose brainpower devised these fantastic machines which broke these ciphers and shortened the war by many months.""",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"(2003), From Fish to Colossus: How the German Lorenz Cipher was Broken at Bletchley Park, Dallas: Cragon Books, ISBN 0-9743045-0-6 – A detailed description of the cryptanalysis of Tunny, and some details of Colossus (contains some minor errors)",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Enever, Ted (1999), Britain's Best Kept Secret: Ultra's Base at Bletchley Park (3rd ed.), Sutton Publishing, Gloucestershire, ISBN 978-0-7509-2355-2",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"A guided tour of the history and geography of the Park, written by one of the founder members of the Bletchley Park Trust",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,Colossus: Bletchley Park's Greatest Secret.,https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Geniuses at War; Bletchley Park, Colossus, and the Dawn of the Digital Age.",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Smith, Michael (2007) [1998], Station X: The Codebreakers of Bletchley Park, Pan Grand Strategy Series (Pan Books ed.), London: Pan MacMillan Ltd, ISBN 978-0-330-41929-1",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"""Move over, Alan Turing: meet the working-class hero of Bletchley Park you didn't see in the movies"".",https://en.wikipedia.org/wiki/Colossus_computer,high,regex_rule
Organization:government_code_and_cypher_school_at,Organization,Government Code and Cypher School at,org_type,school,"From this beginning, the British Government Code and Cypher School at Bletchley Park built up an extensive cryptanalytic capability.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"From this beginning, the British Government Code and Cypher School at Bletchley Park built up an extensive cryptanalytic capability.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,mathematician,"Alan Turing, a Cambridge University mathematician and logician, provided much of the original thinking that led to upgrading of the Polish cryptologic bomb used in decrypting German Enigma ciphers.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Person:alan_turing,Person,Alan Turing,occupation,logician,"Alan Turing, a Cambridge University mathematician and logician, provided much of the original thinking that led to upgrading of the Polish cryptologic bomb used in decrypting German Enigma ciphers.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"It was this property that led mathematician Gordon Welchman at Bletchley Park to propose that a diagonal board be introduced into the bombe, substantially reducing the number of incorrect rotor settings that the bombes found.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,The word key was also used at Bletchley Park to describe the network that used the same Enigma setting sheets.,https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"These occurrences were called samiczki (in English, females—a term later used at Bletchley Park).",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"The method was called Netz (from Netzverfahren, ""net method""), or the Zygalski sheet method as it used perforated sheets that he devised, although at Bletchley Park Zygalski's name was not used for security reasons.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"PC Bruno and Bletchley Park worked together closely, communicating via a telegraph line secured by the use of Enigma doubles.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"He had brought the Poles a full set of Zygalski sheets that had been punched at Bletchley Park by John Jeffreys using Polish-supplied information, and on 17 January 1940, the Poles made the first break into wartime Enigma traffic—that from 28 October 1939.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"Repeatedly using the same stereotypical expressions in messages, an early example of what Bletchley Park would later term cribs.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
Organization:bletchley_park,Organization,Bletchley Park,org_type,park,"The use of easily guessed keys such as AAA or BBB, or sequences that reflected the layout of the Enigma keyboard, such as ""three [typing] keys that stand next to each other [o]r diagonally [from each other]..."" At Bletchley Park such occurrences were called cillies.",https://en.wikipedia.org/wiki/Cryptanalysis_of_the_Enigma,high,regex_rule
